,Unnamed: 0,County,State,Population2019,Abbrev,Code
2684,2684,Falls,Texas,17493,Tex.,TX
2685,2685,Fannin,Texas,33659,Tex.,TX
2686,2686,Fayette,Texas,24821,Tex.,TX
2687,2687,Fisher,Texas,3856,Tex.,TX
2688,2688,Floyd,Texas,6230,Tex.,TX
2689,2689,Foard,Texas,1277,Tex.,TX
2690,2690,Fort Bend,Texas,811688,Tex.,TX
2691,2691,Franklin,Texas,10660,Tex.,TX
2692,2692,Freestone,Texas,19646,Tex.,TX
2693,2693,Frio,Texas,18065,Tex.,TX
2694,2694,Gaines,Texas,18921,Tex.,TX
2695,2695,Galveston,Texas,342139,Tex.,TX
2696,2696,Garza,Texas,6317,Tex.,TX
2697,2697,Gillespie,Texas,25357,Tex.,TX
2698,2698,Glasscock,Texas,1251,Tex.,TX
2699,2699,Goliad,Texas,7465,Tex.,TX
2700,2700,Gonzales,Texas,20312,Tex.,TX
2701,2701,Gray,Texas,23043,Tex.,TX
2702,2702,Grayson,Texas,136212,Tex.,TX
2703,2703,Gregg,Texas,123945,Tex.,TX
2704,2704,Grimes,Texas,26859,Tex.,TX
2705,2705,Guadalupe,Texas,166847,Tex.,TX
2706,2706,Hale,Texas,35764,Tex.,TX
2707,2707,Hall,Texas,3239,Tex.,TX
2708,2708,Hamilton,Texas,8310,Tex.,TX
2709,2709,Hansford,Texas,5555,Tex.,TX
2710,2710,Hardeman,Texas,4016,Tex.,TX
2711,2711,Hardin,Texas,57602,Tex.,TX
2712,2712,Harris,Texas,4713325,Tex.,TX
2713,2713,Harrison,Texas,66553,Tex.,TX
2714,2714,Hartley,Texas,6100,Tex.,TX
2715,2715,Haskell,Texas,5875,Tex.,TX
2716,2716,Hays,Texas,230191,Tex.,TX
2717,2717,Hemphill,Texas,4158,Tex.,TX
2718,2718,Henderson,Texas,82737,Tex.,TX
2719,2719,Hidalgo,Texas,868707,Tex.,TX
2720,2720,Hill,Texas,34823,Tex.,TX
2721,2721,Hockley,Texas,23530,Tex.,TX
2722,2722,Hood,Texas,61643,Tex.,TX
2723,2723,Hopkins,Texas,35565,Tex.,TX
2724,2724,Houston,Texas,22911,Tex.,TX
2725,2725,Howard,Texas,36147,Tex.,TX
2726,2726,Hudspeth,Texas,3318,Tex.,TX
2727,2727,Hunt,Texas,98594,Tex.,TX
2728,2728,Hutchinson,Texas,21819,Tex.,TX
2729,2729,Irion,Texas,1612,Tex.,TX
2730,2730,Jack,Texas,8957,Tex.,TX
2731,2731,Jackson,Texas,14591,Tex.,TX
2732,2732,Jasper,Texas,35649,Tex.,TX
2733,2733,Jeff Davis,Texas,2253,Tex.,TX
2734,2734,Jefferson,Texas,251565,Tex.,TX
2735,2735,Jim Hogg,Texas,5245,Tex.,TX
2736,2736,Jim Wells,Texas,40482,Tex.,TX
2737,2737,Johnson,Texas,175817,Tex.,TX
2738,2738,Jones,Texas,19859,Tex.,TX
2739,2739,Karnes,Texas,15081,Tex.,TX
2740,2740,Kaufman,Texas,136154,Tex.,TX
2741,2741,Kendall,Texas,47431,Tex.,TX
2742,2742,Kenedy,Texas,412,Tex.,TX
2743,2743,Kent,Texas,807,Tex.,TX
2744,2744,Kerr,Texas,52600,Tex.,TX
2745,2745,Kimble,Texas,4481,Tex.,TX
2746,2746,King,Texas,285,Tex.,TX
2747,2747,Kinney,Texas,3586,Tex.,TX
2748,2748,Kleberg,Texas,32101,Tex.,TX
2749,2749,Knox,Texas,3767,Tex.,TX
2750,2750,Lamar,Texas,49859,Tex.,TX
2751,2751,Lamb,Texas,13775,Tex.,TX
2752,2752,Lampasas,Texas,20222,Tex.,TX
2753,2753,La Salle,Texas,7369,Tex.,TX
2754,2754,Lavaca,Texas,19581,Tex.,TX
2755,2755,Lee,Texas,16628,Tex.,TX
2756,2756,Leon,Texas,16742,Tex.,TX
2757,2757,Liberty,Texas,88219,Tex.,TX
2758,2758,Limestone,Texas,23326,Tex.,TX
2759,2759,Lipscomb,Texas,3485,Tex.,TX
2760,2760,Live Oak,Texas,11867,Tex.,TX
2761,2761,Llano,Texas,19444,Tex.,TX
2762,2762,Loving,Texas,169,Tex.,TX
2763,2763,Lubbock,Texas,310569,Tex.,TX
2764,2764,Lynn,Texas,5723,Tex.,TX
2765,2765,McCulloch,Texas,8330,Tex.,TX
2766,2766,McLennan,Texas,256623,Tex.,TX
2767,2767,McMullen,Texas,764,Tex.,TX
2768,2768,Madison,Texas,13781,Tex.,TX
2769,2769,Marion,Texas,10235,Tex.,TX
2770,2770,Martin,Texas,5312,Tex.,TX
2771,2771,Mason,Texas,4128,Tex.,TX
2772,2772,Matagorda,Texas,36592,Tex.,TX
2773,2773,Maverick,Texas,58722,Tex.,TX
2774,2774,Medina,Texas,51584,Tex.,TX
2775,2775,Menard,Texas,2148,Tex.,TX
2776,2776,Midland,Texas,176832,Tex.,TX
2777,2777,Milam,Texas,24167,Tex.,TX
2778,2778,Mills,Texas,4907,Tex.,TX
2779,2779,Mitchell,Texas,9402,Tex.,TX
2780,2780,Montague,Texas,19503,Tex.,TX
2781,2781,Montgomery,Texas,607391,Tex.,TX
2782,2782,Moore,Texas,22141,Tex.,TX
2783,2783,Morris,Texas,12834,Tex.,TX
2784,2784,Motley,Texas,1196,Tex.,TX
2785,2785,Nacogdoches,Texas,65204,Tex.,TX
2786,2786,Navarro,Texas,50113,Tex.,TX
2787,2787,Newton,Texas,14140,Tex.,TX
2788,2788,Nolan,Texas,15037,Tex.,TX
2789,2789,Nueces,Texas,362294,Tex.,TX
2790,2790,Ochiltree,Texas,10806,Tex.,TX
2791,2791,Oldham,Texas,2102,Tex.,TX
2792,2792,Orange,Texas,83396,Tex.,TX
2793,2793,Palo Pinto,Texas,27889,Tex.,TX
2794,2794,Panola,Texas,23870,Tex.,TX
2795,2795,Parker,Texas,142878,Tex.,TX
2796,2796,Parmer,Texas,9965,Tex.,TX
2797,2797,Pecos,Texas,15697,Tex.,TX
2798,2798,Polk,Texas,51353,Tex.,TX
2799,2799,Potter,Texas,117415,Tex.,TX
2800,2800,Presidio,Texas,7201,Tex.,TX
2801,2801,Rains,Texas,11065,Tex.,TX
2802,2802,Randall,Texas,137713,Tex.,TX
2803,2803,Reagan,Texas,3601,Tex.,TX
2804,2804,Real,Texas,3350,Tex.,TX
2805,2805,Red River,Texas,12470,Tex.,TX
2806,2806,Reeves,Texas,13965,Tex.,TX
2807,2807,Refugio,Texas,7305,Tex.,TX
2808,2808,Roberts,Texas,831,Tex.,TX
2809,2809,Robertson,Texas,16486,Tex.,TX
2810,2810,Rockwall,Texas,104915,Tex.,TX
2811,2811,Runnels,Texas,10309,Tex.,TX
2812,2812,Rusk,Texas,54406,Tex.,TX
2813,2813,Sabine,Texas,10361,Tex.,TX
2814,2814,San Augustine,Texas,8769,Tex.,TX
2815,2815,San Jacinto,Texas,26856,Tex.,TX
2816,2816,San Patricio,Texas,66730,Tex.,TX
2817,2817,San Saba,Texas,6012,Tex.,TX
2818,2818,Schleicher,Texas,3206,Tex.,TX
2819,2819,Scurry,Texas,17302,Tex.,TX
2820,2820,Shackelford,Texas,3375,Tex.,TX
2821,2821,Shelby,Texas,25792,Tex.,TX
2822,2822,Sherman,Texas,3093,Tex.,TX
2823,2823,Smith,Texas,232751,Tex.,TX
2824,2824,Somervell,Texas,8658,Tex.,TX
2825,2825,Starr,Texas,64633,Tex.,TX
2826,2826,Stephens,Texas,9247,Tex.,TX
2827,2827,Sterling,Texas,1219,Tex.,TX
2828,2828,Stonewall,Texas,1432,Tex.,TX
2829,2829,Sutton,Texas,4006,Tex.,TX
2830,2830,Swisher,Texas,7763,Tex.,TX
2831,2831,Tarrant,Texas,2102515,Tex.,TX
2832,2832,Taylor,Texas,138034,Tex.,TX
2833,2833,Terrell,Texas,903,Tex.,TX
2834,2834,Terry,Texas,12743,Tex.,TX
2835,2835,Throckmorton,Texas,1600,Tex.,TX
2836,2836,Titus,Texas,32581,Tex.,TX
2837,2837,Tom Green,Texas,119200,Tex.,TX
2838,2838,Travis,Texas,1273954,Tex.,TX
2839,2839,Trinity,Texas,14393,Tex.,TX
2840,2840,Tyler,Texas,21464,Tex.,TX
2841,2841,Upshur,Texas,41753,Tex.,TX
2842,2842,Upton,Texas,3372,Tex.,TX
2843,2843,Uvalde,Texas,26926,Tex.,TX
2844,2844,Val Verde,Texas,49025,Tex.,TX
2845,2845,Van Zandt,Texas,56590,Tex.,TX
2846,2846,Victoria,Texas,92084,Tex.,TX
2847,2847,Walker,Texas,72971,Tex.,TX
2848,2848,Waller,Texas,55246,Tex.,TX
2849,2849,Ward,Texas,11244,Tex.,TX
2850,2850,Washington,Texas,34147,Tex.,TX
2851,2851,Webb,Texas,276652,Tex.,TX
2852,2852,Wharton,Texas,41556,Tex.,TX
2853,2853,Wheeler,Texas,5751,Tex.,TX
2854,2854,Wichita,Texas,132230,Tex.,TX
2855,2855,Wilbarger,Texas,13131,Tex.,TX
2856,2856,Willacy,Texas,21921,Tex.,TX
2857,2857,Williamson,Texas,590551,Tex.,TX
2858,2858,Wilson,Texas,51070,Tex.,TX
2859,2859,Winkler,Texas,7606,Tex.,TX
2860,2860,Wise,Texas,69984,Tex.,TX
2861,2861,Wood,Texas,45539,Tex.,TX
2862,2862,Yoakum,Texas,8184,Tex.,TX
2863,2863,Young,Texas,18341,Tex.,TX
2864,2864,Zapata,Texas,14390,Tex.,TX
2865,2865,Zavala,Texas,12156,Tex.,TX
2877,2877,Beaver,Utah,6459,Utah,UT
2878,2878,Box Elder,Utah,56046,Utah,UT
2879,2879,Cache,Utah,128289,Utah,UT
2880,2880,Carbon,Utah,20988,Utah,UT
2881,2881,Daggett,Utah,1127,Utah,UT
2882,2882,Davis,Utah,355481,Utah,UT
2883,2883,Duchesne,Utah,20308,Utah,UT
2884,2884,Emery,Utah,10749,Utah,UT
2885,2885,Garfield,Utah,5083,Utah,UT
2886,2886,Grand,Utah,9360,Utah,UT
2887,2887,Iron,Utah,54839,Utah,UT
2888,2888,Juab,Utah,10348,Utah,UT
2889,2889,Kane,Utah,7260,Utah,UT
2890,2890,Millard,Utah,12662,Utah,UT
2891,2891,Morgan,Utah,10173,Utah,UT
2892,2892,Piute,Utah,1510,Utah,UT
2893,2893,Rich,Utah,2288,Utah,UT
2894,2894,Salt Lake,Utah,1160437,Utah,UT
2895,2895,San Juan,Utah,14973,Utah,UT
2896,2896,Sanpete,Utah,28237,Utah,UT
2897,2897,Sevier,Utah,20852,Utah,UT
2898,2898,Summit,Utah,42145,Utah,UT
2899,2899,Tooele,Utah,72259,Utah,UT
2900,2900,Uintah,Utah,35555,Utah,UT
2901,2901,Utah,Utah,636235,Utah,UT
2902,2902,Wasatch,Utah,26437,Utah,UT
2903,2903,Washington,Utah,177556,Utah,UT
2904,2904,Wayne,Utah,2747,Utah,UT
2905,2905,Weber,Utah,260213,Utah,UT
2906,2906,Addison,Vermont,36791,Vt.,VT
2907,2907,Bennington,Vermont,36659,Vt.,VT
2908,2908,Caledonia,Vermont,31157,Vt.,VT
2909,2909,Chittenden,Vermont,163774,Vt.,VT
2910,2910,Essex,Vermont,6211,Vt.,VT
2911,2911,Franklin,Vermont,49402,Vt.,VT
2912,2912,Grand Isle,Vermont,6987,Vt.,VT
2913,2913,Lamoille,Vermont,25067,Vt.,VT
2914,2914,Orange,Vermont,28915,Vt.,VT
2915,2915,Orleans,Vermont,27169,Vt.,VT
2916,2916,Rutland,Vermont,58191,Vt.,VT
2917,2917,Washington,Vermont,58409,Vt.,VT
2918,2918,Windham,Vermont,42222,Vt.,VT
2919,2919,Windsor,Vermont,55062,Vt.,VT
2923,2923,Accomack,Virginia,33148,Va.,VA
2924,2924,Albemarle,Virginia,109330,Va.,VA
2925,2925,Alleghany,Virginia,16161,Va.,VA
2926,2926,Amelia,Virginia,12745,Va.,VA
2927,2927,Amherst,Virginia,32178,Va.,VA
2928,2928,Appomattox,Virginia,15255,Va.,VA
2929,2929,Arlington,Virginia,236842,Va.,VA
2930,2930,Augusta,Virginia,75558,Va.,VA
2931,2931,Bath,Virginia,4616,Va.,VA
2932,2932,Bedford[z],Virginia,78997,Va.,VA
2933,2933,Bland,Virginia,6735,Va.,VA
2934,2934,Botetourt,Virginia,33002,Va.,VA
2935,2935,Brunswick,Virginia,16973,Va.,VA
2936,2936,Buchanan,Virginia,23597,Va.,VA
2937,2937,Buckingham,Virginia,17136,Va.,VA
2938,2938,Campbell,Virginia,54885,Va.,VA
2939,2939,Caroline,Virginia,29298,Va.,VA
2940,2940,Carroll,Virginia,29883,Va.,VA
2941,2941,Charles City,Virginia,7130,Va.,VA
2942,2942,Charlotte,Virginia,12305,Va.,VA
2943,2943,Chesterfield,Virginia,352802,Va.,VA
2944,2944,Clarke,Virginia,14348,Va.,VA
2945,2945,Craig,Virginia,5210,Va.,VA
2946,2946,Culpeper,Virginia,52605,Va.,VA
2947,2947,Cumberland,Virginia,9841,Va.,VA
2948,2948,Dickenson,Virginia,15486,Va.,VA
2949,2949,Dinwiddie,Virginia,27904,Va.,VA
2950,2950,Essex,Virginia,11229,Va.,VA
2951,2951,Fairfax,Virginia,1147532,Va.,VA
2952,2952,Fauquier,Virginia,71222,Va.,VA
2953,2953,Floyd,Virginia,15528,Va.,VA
2954,2954,Fluvanna,Virginia,25977,Va.,VA
2955,2955,Franklin,Virginia,56042,Va.,VA
2956,2956,Frederick,Virginia,89313,Va.,VA
2957,2957,Giles,Virginia,16925,Va.,VA
2958,2958,Gloucester,Virginia,36834,Va.,VA
2959,2959,Goochland,Virginia,21626,Va.,VA
2960,2960,Grayson,Virginia,15161,Va.,VA
2961,2961,Greene,Virginia,18804,Va.,VA
2962,2962,Greensville,Virginia,11886,Va.,VA
2963,2963,Halifax,Virginia,35401,Va.,VA
2964,2964,Hanover,Virginia,107766,Va.,VA
2965,2965,Henrico,Virginia,330818,Va.,VA
2966,2966,Henry,Virginia,50557,Va.,VA
2967,2967,Highland,Virginia,2215,Va.,VA
2968,2968,Isle of Wight,Virginia,35656,Va.,VA
2969,2969,James City,Virginia,76523,Va.,VA
2970,2970,King and Queen,Virginia,7130,Va.,VA
2971,2971,King George,Virginia,24926,Va.,VA
2972,2972,King William,Virginia,16097,Va.,VA
2973,2973,Lancaster,Virginia,11148,Va.,VA
2974,2974,Lee,Virginia,25185,Va.,VA
2975,2975,Loudoun,Virginia,413538,Va.,VA
2976,2976,Louisa,Virginia,33945,Va.,VA
2977,2977,Lunenburg,Virginia,12527,Va.,VA
2978,2978,Madison,Virginia,13200,Va.,VA
2979,2979,Mathews,Virginia,8897,Va.,VA
2980,2980,Mecklenburg,Virginia,31426,Va.,VA
2981,2981,Middlesex,Virginia,10762,Va.,VA
2982,2982,Montgomery,Virginia,98535,Va.,VA
2983,2983,Nelson,Virginia,14789,Va.,VA
2984,2984,New Kent,Virginia,19507,Va.,VA
2985,2985,Northampton,Virginia,12125,Va.,VA
2986,2986,Northumberland,Virginia,12200,Va.,VA
2987,2987,Nottoway,Virginia,15773,Va.,VA
2988,2988,Orange,Virginia,34689,Va.,VA
2989,2989,Page,Virginia,23821,Va.,VA
2990,2990,Patrick,Virginia,18368,Va.,VA
2991,2991,Pittsylvania,Virginia,60354,Va.,VA
2992,2992,Powhatan,Virginia,28259,Va.,VA
2993,2993,Prince Edward,Virginia,22802,Va.,VA
2994,2994,Prince George,Virginia,37253,Va.,VA
2995,2995,Prince William,Virginia,470335,Va.,VA
2996,2996,Pulaski,Virginia,34507,Va.,VA
2997,2997,Rappahannock,Virginia,7478,Va.,VA
2998,2998,Richmond,Virginia,8953,Va.,VA
2999,2999,Roanoke,Virginia,94186,Va.,VA
3000,3000,Rockbridge,Virginia,22307,Va.,VA
3001,3001,Rockingham,Virginia,81948,Va.,VA
3002,3002,Russell,Virginia,28264,Va.,VA
3003,3003,Scott,Virginia,22640,Va.,VA
3004,3004,Shenandoah,Virginia,43616,Va.,VA
3005,3005,Smyth,Virginia,31652,Va.,VA
3006,3006,Southampton,Virginia,18128,Va.,VA
3007,3007,Spotsylvania,Virginia,136215,Va.,VA
3008,3008,Stafford,Virginia,152882,Va.,VA
3009,3009,Surry,Virginia,6765,Va.,VA
3010,3010,Sussex,Virginia,11810,Va.,VA
3011,3011,Tazewell,Virginia,40595,Va.,VA
3012,3012,Warren,Virginia,40164,Va.,VA
3013,3013,Washington,Virginia,53740,Va.,VA
3014,3014,Westmoreland,Virginia,17612,Va.,VA
3015,3015,Wise,Virginia,37383,Va.,VA
3016,3016,Wythe,Virginia,29344,Va.,VA
3017,3017,York,Virginia,68280,Va.,VA
3018,3018,"Alexandria, City of[aa]",Virginia,159428,Va.,VA
3019,3019,"Bristol, City of[aa]",Virginia,17341,Va.,VA
3020,3020,"Buena Vista, City of[aa]",Virginia,6680,Va.,VA
3021,3021,"Charlottesville, City of[aa]",Virginia,47266,Va.,VA
3022,3022,"Chesapeake, City of[aa]",Virginia,244835,Va.,VA
3023,3023,"Colonial Heights, City of[aa]",Virginia,17634,Va.,VA
3024,3024,"Covington, City of[aa]",Virginia,5818,Va.,VA
3025,3025,"Danville, City of[aa]",Virginia,40044,Va.,VA
3026,3026,"Emporia, City of[aa]",Virginia,5588,Va.,VA
3027,3027,"Fairfax, City of[aa]",Virginia,23973,Va.,VA
3028,3028,"Falls Church, City of[aa]",Virginia,13508,Va.,VA
3029,3029,"Franklin, City of[aa]",Virginia,8638,Va.,VA
3030,3030,"Fredericksburg, City of[aa]",Virginia,28132,Va.,VA
3031,3031,"Galax, City of[aa]",Virginia,7035,Va.,VA
3032,3032,"Hampton, City of[aa]",Virginia,134510,Va.,VA
3033,3033,"Harrisonburg, City of[aa]",Virginia,53016,Va.,VA
3034,3034,"Hopewell, City of[aa]",Virginia,22163,Va.,VA
3035,3035,"Lexington, City of[aa]",Virginia,7170,Va.,VA
3036,3036,"Lynchburg, City of[aa]",Virginia,82168,Va.,VA
3037,3037,"Manassas, City of[aa]",Virginia,41085,Va.,VA
3038,3038,"Manassas Park, City of[aa]",Virginia,16149,Va.,VA
3039,3039,"Martinsville, City of[aa]",Virginia,13755,Va.,VA
3040,3040,"Newport News, City of[aa]",Virginia,179225,Va.,VA
3041,3041,"Norfolk, City of[aa]",Virginia,242742,Va.,VA
3042,3042,"Norton, City of[aa]",Virginia,4017,Va.,VA
3043,3043,"Petersburg, City of[aa]",Virginia,32538,Va.,VA
3044,3044,"Poquoson, City of[aa]",Virginia,12104,Va.,VA
3045,3045,"Portsmouth, City of[aa]",Virginia,94398,Va.,VA
3046,3046,"Radford, City of[aa]",Virginia,17184,Va.,VA
3047,3047,"Richmond, City of[aa]",Virginia,230436,Va.,VA
3048,3048,"Roanoke, City of[aa]",Virginia,99143,Va.,VA
3049,3049,"Salem, City of[aa]",Virginia,25299,Va.,VA
3050,3050,"Staunton, City of[aa]",Virginia,24350,Va.,VA
3051,3051,"Suffolk, City of[aa]",Virginia,92108,Va.,VA
3052,3052,"Virginia Beach, City of[aa]",Virginia,449974,Va.,VA
3053,3053,"Waynesboro, City of[aa]",Virginia,21263,Va.,VA
3054,3054,"Williamsburg, City of[aa]",Virginia,15206,Va.,VA
3055,3055,"Winchester, City of[aa]",Virginia,27216,Va.,VA
3056,3056,Adams,Washington,19067,Wash.,WA
3057,3057,Asotin,Washington,22110,Wash.,WA
3058,3058,Benton,Washington,204390,Wash.,WA
3059,3059,Chelan,Washington,77200,Wash.,WA
3060,3060,Clallam,Washington,77331,Wash.,WA
3061,3061,Clark,Washington,488241,Wash.,WA
3062,3062,Columbia,Washington,4032,Wash.,WA
3063,3063,Cowlitz,Washington,110593,Wash.,WA
3064,3064,Douglas,Washington,43429,Wash.,WA
3065,3065,Ferry,Washington,7646,Wash.,WA
3066,3066,Franklin,Washington,95222,Wash.,WA
3067,3067,Garfield,Washington,2256,Wash.,WA
3068,3068,Grant,Washington,97733,Wash.,WA
3069,3069,Grays Harbor,Washington,75061,Wash.,WA
3070,3070,Island,Washington,85141,Wash.,WA
3071,3071,Jefferson,Washington,30076,Wash.,WA
3072,3072,King,Washington,2252782,Wash.,WA
3073,3073,Kitsap,Washington,271473,Wash.,WA
3074,3074,Kittitas,Washington,47935,Wash.,WA
3075,3075,Klickitat,Washington,20866,Wash.,WA
3076,3076,Lewis,Washington,80707,Wash.,WA
3077,3077,Lincoln,Washington,10301,Wash.,WA
3078,3078,Mason,Washington,66768,Wash.,WA
3079,3079,Okanogan,Washington,42243,Wash.,WA
3080,3080,Pacific,Washington,20498,Wash.,WA
3081,3081,Pend Oreille,Washington,12896,Wash.,WA
3082,3082,Pierce,Washington,904980,Wash.,WA
3083,3083,San Juan,Washington,15875,Wash.,WA
3084,3084,Skagit,Washington,129205,Wash.,WA
3085,3085,Skamania,Washington,11274,Wash.,WA
3086,3086,Snohomish,Washington,822083,Wash.,WA
3087,3087,Spokane,Washington,522798,Wash.,WA
3088,3088,Stevens,Washington,45723,Wash.,WA
3089,3089,Thurston,Washington,290536,Wash.,WA
3090,3090,Wahkiakum,Washington,4042,Wash.,WA
3091,3091,Walla Walla,Washington,60760,Wash.,WA
3092,3092,Whatcom,Washington,229247,Wash.,WA
3093,3093,Whitman,Washington,50104,Wash.,WA
3094,3094,Yakima,Washington,250873,Wash.,WA
3095,3095,Barbour,West Virginia,16770,W.Va.,WV
3096,3096,Berkeley,West Virginia,119171,W.Va.,WV
3097,3097,Boone,West Virginia,24224,W.Va.,WV
3098,3098,Braxton,West Virginia,14502,W.Va.,WV
3099,3099,Brooke,West Virginia,23737,W.Va.,WV
3100,3100,Cabell,West Virginia,91945,W.Va.,WV
3101,3101,Calhoun,West Virginia,7564,W.Va.,WV
3102,3102,Clay,West Virginia,9244,W.Va.,WV
3103,3103,Doddridge,West Virginia,8344,W.Va.,WV
3104,3104,Fayette,West Virginia,42406,W.Va.,WV
3105,3105,Gilmer,West Virginia,8672,W.Va.,WV
3106,3106,Grant,West Virginia,11759,W.Va.,WV
3107,3107,Greenbrier,West Virginia,35644,W.Va.,WV
3108,3108,Hampshire,West Virginia,23445,W.Va.,WV
3109,3109,Hancock,West Virginia,30291,W.Va.,WV
3110,3110,Hardy,West Virginia,13920,W.Va.,WV
3111,3111,Harrison,West Virginia,67256,W.Va.,WV
3112,3112,Jackson,West Virginia,29178,W.Va.,WV
3113,3113,Jefferson,West Virginia,57146,W.Va.,WV
3114,3114,Kanawha,West Virginia,178124,W.Va.,WV
3115,3115,Lewis,West Virginia,16452,W.Va.,WV
3116,3116,Lincoln,West Virginia,21559,W.Va.,WV
3117,3117,Logan,West Virginia,35987,W.Va.,WV
3118,3118,McDowell,West Virginia,20876,W.Va.,WV
3119,3119,Marion,West Virginia,56072,W.Va.,WV
3120,3120,Marshall,West Virginia,32459,W.Va.,WV
3121,3121,Mason,West Virginia,27126,W.Va.,WV
3122,3122,Mercer,West Virginia,58758,W.Va.,WV
3123,3123,Mineral,West Virginia,27704,W.Va.,WV
3124,3124,Mingo,West Virginia,25900,W.Va.,WV
3125,3125,Monongalia,West Virginia,105612,W.Va.,WV
3126,3126,Monroe,West Virginia,13483,W.Va.,WV
3127,3127,Morgan,West Virginia,17498,W.Va.,WV
3128,3128,Nicholas,West Virginia,25965,W.Va.,WV
3129,3129,Ohio,West Virginia,41411,W.Va.,WV
3130,3130,Pendleton,West Virginia,7471,W.Va.,WV
3131,3131,Pleasants,West Virginia,7577,W.Va.,WV
3132,3132,Pocahontas,West Virginia,8669,W.Va.,WV
3133,3133,Preston,West Virginia,33859,W.Va.,WV
3134,3134,Putnam,West Virginia,56450,W.Va.,WV
3135,3135,Raleigh,West Virginia,73361,W.Va.,WV
3136,3136,Randolph,West Virginia,29415,W.Va.,WV
3137,3137,Ritchie,West Virginia,10073,W.Va.,WV
3138,3138,Roane,West Virginia,14656,W.Va.,WV
3139,3139,Summers,West Virginia,13563,W.Va.,WV
3140,3140,Taylor,West Virginia,16973,W.Va.,WV
3141,3141,Tucker,West Virginia,6968,W.Va.,WV
3142,3142,Tyler,West Virginia,8995,W.Va.,WV
3143,3143,Upshur,West Virginia,24665,W.Va.,WV
3144,3144,Wayne,West Virginia,39402,W.Va.,WV
3145,3145,Webster,West Virginia,8893,W.Va.,WV
3146,3146,Wetzel,West Virginia,16204,W.Va.,WV
3147,3147,Wirt,West Virginia,5901,W.Va.,WV
3148,3148,Wood,West Virginia,83518,W.Va.,WV
3149,3149,Wyoming,West Virginia,23019,W.Va.,WV
3150,3150,Adams,Wisconsin,20480,Wis.,WI
3151,3151,Ashland,Wisconsin,16016,Wis.,WI
3152,3152,Barron,Wisconsin,45244,Wis.,WI
3153,3153,Bayfield,Wisconsin,15156,Wis.,WI
3154,3154,Brown,Wisconsin,264542,Wis.,WI
3155,3155,Buffalo,Wisconsin,13357,Wis.,WI
3156,3156,Burnett,Wisconsin,15333,Wis.,WI
3157,3157,Calumet,Wisconsin,50089,Wis.,WI
3158,3158,Chippewa,Wisconsin,64658,Wis.,WI
3159,3159,Clark,Wisconsin,34615,Wis.,WI
3160,3160,Columbia,Wisconsin,57532,Wis.,WI
3161,3161,Crawford,Wisconsin,16397,Wis.,WI
3162,3162,Dane,Wisconsin,546695,Wis.,WI
3163,3163,Dodge,Wisconsin,87839,Wis.,WI
3164,3164,Door,Wisconsin,27896,Wis.,WI
3165,3165,Douglas,Wisconsin,43150,Wis.,WI
3166,3166,Dunn,Wisconsin,45368,Wis.,WI
3167,3167,Eau Claire,Wisconsin,104646,Wis.,WI
3168,3168,Florence,Wisconsin,4520,Wis.,WI
3169,3169,Fond du Lac,Wisconsin,103403,Wis.,WI
3170,3170,Forest,Wisconsin,9126,Wis.,WI
3171,3171,Grant,Wisconsin,51439,Wis.,WI
3172,3172,Green,Wisconsin,37090,Wis.,WI
3173,3173,Green Lake,Wisconsin,18959,Wis.,WI
3174,3174,Iowa,Wisconsin,23749,Wis.,WI
3175,3175,Iron,Wisconsin,5886,Wis.,WI
3176,3176,Jackson,Wisconsin,20644,Wis.,WI
3177,3177,Jefferson,Wisconsin,84769,Wis.,WI
3178,3178,Juneau,Wisconsin,26547,Wis.,WI
3179,3179,Kenosha,Wisconsin,169561,Wis.,WI
3180,3180,Kewaunee,Wisconsin,20505,Wis.,WI
3181,3181,La Crosse,Wisconsin,118016,Wis.,WI
3182,3182,Lafayette,Wisconsin,16766,Wis.,WI
3183,3183,Langlade,Wisconsin,19575,Wis.,WI
3184,3184,Lincoln,Wisconsin,28684,Wis.,WI
3185,3185,Manitowoc,Wisconsin,78981,Wis.,WI
3186,3186,Marathon,Wisconsin,135692,Wis.,WI
3187,3187,Marinette,Wisconsin,40350,Wis.,WI
3188,3188,Marquette,Wisconsin,15176,Wis.,WI
3189,3189,Menominee,Wisconsin,4317,Wis.,WI
3190,3190,Milwaukee,Wisconsin,945726,Wis.,WI
3191,3191,Monroe,Wisconsin,46253,Wis.,WI
3192,3192,Oconto,Wisconsin,37930,Wis.,WI
3193,3193,Oneida,Wisconsin,35689,Wis.,WI
3194,3194,Outagamie,Wisconsin,187885,Wis.,WI
3195,3195,Ozaukee,Wisconsin,89221,Wis.,WI
3196,3196,Pepin,Wisconsin,7360,Wis.,WI
3197,3197,Pierce,Wisconsin,42754,Wis.,WI
3198,3198,Polk,Wisconsin,43783,Wis.,WI
3199,3199,Portage,Wisconsin,70772,Wis.,WI
3200,3200,Price,Wisconsin,13802,Wis.,WI
3201,3201,Racine,Wisconsin,196311,Wis.,WI
3202,3202,Richland,Wisconsin,17717,Wis.,WI
3203,3203,Rock,Wisconsin,163354,Wis.,WI
3204,3204,Rusk,Wisconsin,14395,Wis.,WI
3205,3205,St. Croix,Wisconsin,90687,Wis.,WI
3206,3206,Sauk,Wisconsin,64442,Wis.,WI
3207,3207,Sawyer,Wisconsin,16513,Wis.,WI
